ID,qualifier_count,thought_verbs_count,loud_verbs_count,neutral_verbs_count,quiet_verbs_count
id01423,1,0,0,3,0
id01424,0,0,0,0,0
id01425,0,1,0,1,0
id01426,0,0,0,1,0
id01427,1,0,0,0,0
id01428,0,0,0,1,0
id01429,0,1,0,0,0
id01430,0,2,0,0,0
id01431,1,0,0,0,0
id01432,0,0,0,0,0
id01433,1,0,0,0,0
id01435,1,0,0,0,0
id01436,0,0,0,0,0
id01437,0,2,0,0,0
id01439,1,0,0,0,0
id01440,0,0,0,0,0
id01442,0,0,0,0,1
id01443,0,0,1,0,0
id01444,0,0,0,0,0
id01445,0,0,0,0,1
id01446,1,0,0,0,0
id01447,2,0,0,0,0
id01448,0,1,0,0,0
id01450,0,0,0,1,0
id01451,0,0,0,0,0
id01453,0,0,0,1,0
id01454,0,0,0,0,0
id01456,0,0,0,0,0
id01457,1,0,0,1,0
id01459,0,0,0,0,0
id01460,1,0,0,0,0
id01462,0,1,0,0,0
id01463,2,0,1,0,0
id01464,0,0,0,0,0
id01467,0,0,0,0,0
id01468,2,1,0,0,0
id01469,0,0,0,0,0
id01470,0,0,0,0,0
id01471,0,0,0,0,0
id01472,0,0,0,0,0
id01476,0,0,0,0,0
id01478,0,1,0,1,0
id01479,0,1,0,0,0
id01480,0,0,0,0,0
id01481,0,0,0,0,0
id01482,0,1,0,0,0
id01483,1,0,0,0,0
id01485,1,0,0,0,0
id01488,0,0,0,1,0
id01489,0,1,0,0,0
id01491,1,1,0,0,0
id01492,0,0,0,0,0
id01493,0,1,1,0,0
id01494,0,1,0,0,0
id01496,0,0,0,0,0
id01498,0,0,0,0,0
id01499,2,1,0,0,0
id01500,0,1,0,0,0
id01501,0,0,0,1,0
id01502,0,0,0,0,0
id01503,1,1,0,0,0
id01504,2,0,0,0,0
id01506,0,0,1,0,0
id01507,0,0,0,0,0
id01508,0,0,0,0,0
id01509,0,0,0,0,0
id01511,1,0,1,0,0
id01512,3,0,0,0,0
id01513,1,0,0,0,0
id01514,0,0,0,0,0
id01515,1,0,0,0,0
id01516,0,0,0,0,0
id01517,1,0,0,0,0
id01518,0,0,0,0,0
id01519,0,0,0,0,0
id01521,1,0,0,0,0
id01523,1,1,0,0,0
id01524,0,1,0,0,1
id01527,5,0,0,0,0
id01528,0,0,0,0,2
id01529,2,0,0,0,0
id01530,1,1,0,1,0
id01531,0,0,0,0,0
id01532,1,2,0,1,0
id01533,1,0,0,0,0
id01534,3,1,0,0,0
id01535,1,0,0,0,0
id01536,0,0,0,0,0
id01537,0,0,0,0,0
id01538,0,0,0,0,0
id01540,0,1,0,0,0
id01541,0,0,0,0,0
id01542,1,0,0,0,0
id01543,0,0,0,0,0
id01545,0,0,0,0,0
id01547,0,0,0,0,0
id01548,1,0,0,0,0
id01549,1,0,0,0,0
id01550,1,0,0,0,0
id01554,0,1,0,0,0
id01555,1,0,0,1,0
id01557,0,0,0,0,0
id01558,1,1,0,0,0
id01559,1,0,0,0,0
id01560,1,0,0,0,0
id01561,0,0,0,0,0
id01562,1,0,0,1,0
id01563,0,0,0,0,0
id01564,0,0,0,0,0
id01565,0,0,0,0,0
id01566,0,0,0,0,0
id01567,0,0,0,0,0
id01568,1,1,0,0,0
id01569,0,0,0,0,0
id01570,0,0,0,0,0
id01571,1,0,0,0,0
id01573,0,0,0,1,0
id01576,1,0,0,0,0
id01577,1,0,0,0,0
id01579,1,2,0,0,0
id01580,0,0,0,0,0
id01583,0,0,0,0,0
id01585,0,0,0,0,0
id01587,0,0,0,0,0
id01588,1,0,0,0,0
id01589,1,0,0,0,0
id01590,0,0,0,0,0
id01593,2,0,0,0,0
id01595,1,1,0,0,0
id01596,1,2,0,1,0
id01597,1,2,0,0,0
id01600,0,0,0,0,0
id01601,1,0,0,0,0
id01602,2,0,0,1,0
id01603,0,0,0,0,0
id01604,0,0,1,0,0
id01606,0,0,0,0,0
id01607,1,0,0,0,0
id01608,1,0,0,0,0
id01609,0,0,0,0,0
id01610,0,0,0,0,0
id01612,0,0,0,0,0
id01613,0,0,0,0,0
id01614,0,1,0,0,0
id01615,0,0,0,0,0
id01619,2,0,0,0,0
id01620,0,0,0,0,0
id01622,0,0,0,1,0
id01623,0,0,0,1,0
id01624,1,0,0,0,0
id01625,0,0,0,0,0
id01626,0,0,0,0,0
id01627,0,0,0,0,0
id01628,0,1,0,1,0
id01629,1,0,0,0,0
id01630,0,0,0,0,0
id01633,0,0,0,0,0
id01634,0,0,0,0,0
id01636,0,0,0,0,0
id01638,1,0,0,1,0
id01640,1,0,0,0,0
id01641,0,0,0,0,0
id01644,0,0,0,1,0
id01646,3,0,0,0,0
id01647,0,1,0,0,0
id01648,0,0,0,0,0
id01651,0,0,0,0,0
id01652,1,1,0,1,0
id01653,0,0,0,0,0
id01654,0,0,0,0,0
id01655,0,0,0,0,0
id01656,0,0,0,0,0
id01657,0,0,0,0,0
id01659,0,0,0,0,0
id01660,1,0,0,0,0
id01661,0,0,0,0,0
id01662,0,0,0,0,0
id01663,1,0,0,0,0
id01666,0,0,0,0,0
id01667,0,0,0,1,1
id01668,0,0,0,0,0
id01669,0,0,0,0,0
id01673,0,0,0,1,0
id01674,0,0,0,0,0
id01675,0,0,0,0,0
id01676,4,2,0,2,0
id01677,1,1,0,0,0
id01678,1,0,0,1,0
id01680,0,0,0,0,0
id01681,0,1,0,0,0
id01683,0,0,0,0,0
id01684,0,0,0,0,0
id01687,1,0,0,0,0
id01688,0,0,1,0,0
id01690,0,0,0,0,0
id01692,0,1,0,0,0
id01693,0,0,0,0,0
id01697,0,0,0,0,0
id01699,0,0,0,0,0
id01702,0,1,0,0,0
id01703,1,1,0,0,0
id01704,0,0,0,0,0
id01705,1,1,0,0,0
id01706,1,0,0,0,0
id01707,2,0,0,0,0
id01708,0,1,1,0,0
id01710,0,0,0,0,0
id01711,0,1,0,0,0
id01712,0,1,0,0,1
id01715,0,0,0,0,0
id01717,1,0,0,2,0
id01719,2,0,0,0,0
id01720,0,0,0,0,0
id01721,0,0,0,1,0
id01722,1,0,0,0,0
id01723,0,0,0,0,0
id01725,0,0,0,0,0
id01726,0,0,0,0,0
id01728,0,0,0,0,0
id01729,1,0,0,0,0
id01732,1,0,0,0,0
id01733,1,0,0,0,0
id01734,0,0,0,0,0
id01735,1,0,0,0,0
id01737,0,0,0,0,0
id01738,0,0,0,0,0
id01739,0,0,0,0,0
id01741,1,0,0,0,0
id01742,0,1,0,0,0
id01744,0,0,0,0,0
id01746,0,0,0,0,1
id01747,0,0,0,0,0
id01748,2,0,0,1,0
id01750,0,0,0,0,0
id01752,0,0,0,0,0
id01756,0,0,0,0,0
id01757,0,0,0,0,0
id01759,1,1,0,0,0
id01761,2,0,0,0,0
id01762,1,0,0,0,0
id01763,0,1,0,1,0
id01764,0,0,0,0,0
id01766,0,0,0,0,0
id01767,1,0,0,0,0
id01769,0,0,1,0,0
id01770,0,0,0,0,0
id01773,0,0,0,0,0
id01776,0,1,0,0,0
id01777,1,0,0,0,0
id01780,0,0,0,0,0
id01781,0,0,0,0,0
id01782,0,0,0,0,0
id01785,0,0,0,0,0
id01786,3,0,0,0,0
id01788,9,0,1,0,0
id01790,1,1,0,0,0
id01791,1,0,0,0,0
id01792,2,1,0,0,0
id01793,0,0,0,0,0
id01795,1,0,0,0,0
id01796,0,0,0,1,0
id01797,1,0,0,0,0
id01798,2,0,0,0,0
id01800,0,0,0,0,0
id01803,0,0,0,0,0
id01804,0,0,0,0,1
id01805,2,0,0,0,0
id01806,3,0,0,0,0
id01807,2,0,0,0,0
id01808,0,0,0,0,0
id01809,1,1,0,0,0
id01810,0,0,0,0,0
id01811,0,0,0,0,0
id01812,0,0,0,0,0
id01813,0,0,0,1,0
id01814,1,0,0,0,0
id01815,1,0,0,0,0
id01816,1,0,0,0,0
id01817,2,0,0,0,1
id01818,1,0,0,0,0
id01819,0,0,0,0,0
id01820,0,1,0,0,0
id01821,0,0,0,0,0
id01822,0,0,0,0,0
id01823,0,0,0,1,0
id01824,0,1,0,0,0
id01825,0,0,0,0,0
id01826,0,0,0,0,0
id01827,0,0,0,0,0
id01829,1,0,0,0,0
id01830,0,0,0,0,0
id01831,0,1,0,0,0
id01832,1,0,0,0,0
id01833,0,0,0,0,0
id01835,0,0,0,0,0
id01836,0,0,0,0,0
id01837,1,0,0,0,0
id01838,0,1,0,0,0
id01839,1,0,0,0,0
id01841,0,0,0,0,0
id01843,0,0,0,1,0
id01844,1,0,0,0,0
id01845,0,0,0,1,0
id01846,1,2,0,1,0
id01847,0,0,0,0,0
id01849,0,0,0,0,0
id01851,2,1,0,0,0
id01852,1,1,0,0,0
id01853,1,0,0,0,0
id01854,0,1,0,2,0
id01855,1,0,0,1,0
id01857,0,0,0,0,0
id01858,0,1,0,0,0
id01859,0,0,0,0,0
id01863,4,2,0,0,1
id01864,0,0,0,0,0
id01865,0,0,0,0,0
id01866,0,0,0,0,0
id01867,0,0,0,0,0
id01869,0,0,0,1,0
id01872,0,0,0,0,0
id01873,0,0,0,1,0
id01876,1,0,0,0,0
id01879,1,1,0,0,0
id01880,0,1,0,0,0
id01882,1,0,0,0,0
id01884,0,0,0,0,0
id01885,0,1,0,0,0
id01887,0,0,0,0,0
id01889,1,0,0,0,0
id01890,0,0,0,0,0
id01891,0,1,0,0,0
id01892,0,0,0,0,0
id01893,0,0,0,0,0
id01894,0,2,0,0,0
id01895,2,0,0,0,0
id01896,1,0,0,0,0
id01899,1,0,0,1,0
id01900,0,1,0,0,0
id01902,0,0,0,0,0
id01903,0,0,0,0,0
id01904,0,0,1,0,0
id01906,1,0,0,0,0
id01907,0,0,0,0,0
id01908,0,0,0,0,0
id01909,0,0,0,0,0
id01910,0,1,0,0,0
id01912,0,0,0,0,0
id01913,0,0,0,0,0
id01917,2,0,0,0,0
id01918,0,0,0,0,0
id01920,0,0,0,0,0
id01921,0,0,0,0,0
id01922,0,0,0,0,0
id01924,0,1,1,0,0
id01925,0,0,0,0,0
id01926,0,0,0,0,0
id01928,0,0,0,0,0
id01929,0,0,0,0,0
id01931,0,1,0,0,0
id01933,1,0,0,0,0
id01934,0,0,0,0,0
id01937,0,0,0,1,0
id01943,1,1,0,0,0
id01947,0,0,0,0,0
id01948,2,0,2,0,1
id01949,0,0,0,0,0
id01950,2,0,0,0,0
id01951,2,1,0,0,0
id01952,0,1,0,0,0
id01953,0,0,0,0,0
id01955,0,0,0,0,0
id01956,1,0,0,0,0
id01957,1,3,0,0,0
id01958,0,0,0,0,0
id01959,0,0,0,0,0
id01960,1,2,0,2,0
id01961,0,0,0,0,0
id01962,0,0,0,0,0
id01963,0,0,0,0,0
id01964,0,0,0,0,0
id01965,0,0,0,0,0
id01966,1,0,0,0,0
id01967,0,1,0,0,0
id01968,0,0,0,0,0
id01969,0,0,0,0,0
id01970,0,0,0,0,0
id01971,0,0,0,0,0
id01973,1,1,0,0,0
id01974,2,0,0,1,0
id01976,1,2,0,1,0
id01979,0,1,0,0,0
id01982,1,0,0,0,0
id01983,0,0,0,1,0
id01984,0,1,0,0,0
id01985,1,1,0,0,0
id01986,1,0,0,0,1
id01987,0,0,0,0,0
id01988,1,1,0,0,0
id01989,1,0,0,0,0
id01992,0,0,0,0,0
id01993,1,0,0,0,0
id01996,1,1,0,0,0
id01997,0,0,0,0,0
id01998,2,0,0,0,0
id01999,0,0,0,0,0
id02000,0,1,0,0,0
id02001,0,0,0,0,1
id02002,0,0,0,0,0
id02003,0,0,0,0,0
id02004,1,0,0,0,0
id02005,0,1,0,0,0
id02006,0,0,0,0,0
id02008,0,0,0,0,0
id02010,1,0,0,0,1
id02011,2,0,0,0,0
id02012,0,0,0,1,0
id02013,0,1,0,0,0
id02014,0,0,0,0,0
id02015,0,0,0,0,0
id02016,0,0,0,0,0
id02017,1,0,0,0,0
id02018,1,0,0,1,0
id02021,0,1,0,0,0
id02022,1,0,0,0,0
id02024,0,0,0,0,0
id02025,1,0,0,0,0
id02027,2,0,0,0,0
id02028,0,1,0,0,0
id02029,0,4,0,1,0
id02031,0,0,0,0,0
id02032,0,0,0,0,0
id02033,0,1,0,0,0
id02034,0,0,1,0,0
id02035,0,1,0,0,1
id02036,0,0,0,0,0
id02038,0,0,0,0,0
id02040,3,0,0,0,0
id02042,0,0,0,0,0
id02044,0,0,0,1,0
id02045,0,1,0,0,0
id02046,0,0,0,0,0
id02047,0,0,0,0,0
id02049,0,0,0,0,0
id02050,1,0,0,0,0
id02051,0,0,0,0,0
id02053,0,0,0,0,0
id02055,2,1,0,1,0
id02056,0,1,0,0,0
id02057,2,0,0,1,0
id02060,0,0,0,0,0
id02061,0,0,0,0,0
id02062,0,0,0,0,0
id02063,0,0,0,0,0
id02064,0,0,0,0,0
id02065,0,0,0,0,0
id02066,1,0,0,0,0
id02067,0,0,0,0,0
id02069,1,1,0,0,0
id02072,1,0,0,1,0
id02073,1,0,0,0,0
id02075,1,1,0,1,0
id02076,0,0,0,0,0
id02079,0,0,0,0,0
id02080,0,0,0,0,0
id02081,0,0,0,0,0
id02083,0,1,0,0,0
id02084,1,0,0,0,0
id02085,0,0,0,0,0
id02086,1,0,0,0,0
id02087,0,0,0,0,0
id02088,2,2,0,0,1
id02089,0,0,0,1,0
id02090,0,0,0,0,0
id02091,1,1,0,0,0
id02092,0,0,0,0,0
id02093,1,0,0,0,0
id02094,0,0,0,0,0
id02095,1,1,0,0,0
id02096,0,0,0,0,0
id02099,0,2,0,1,0
id02101,0,0,0,0,0
id02102,0,0,0,0,0
id02104,1,0,0,1,0
id02105,1,0,0,0,0
id02106,1,0,0,0,0
id02109,0,0,0,0,0
id02112,0,0,0,0,0
id02113,0,0,0,1,0
id02114,1,1,0,0,0
id02115,0,0,0,0,0
id02117,0,0,0,0,0
id02118,0,0,0,0,0
id02119,0,0,0,0,0
id02121,2,0,0,1,0
id02122,1,0,0,0,0
id02123,0,0,0,0,0
id02124,0,0,0,0,0
id02125,2,0,0,0,0
id02126,0,0,0,0,0
id02127,3,0,0,0,0
id02128,0,0,0,0,0
id02130,0,0,0,0,0
id02131,0,0,1,0,0
id02138,0,1,0,0,0
id02140,0,0,0,0,0
id02141,0,0,0,0,0
id02142,3,0,0,0,0
id02143,2,3,1,2,0
id02144,1,0,0,1,0
id02145,0,0,0,0,0
id02146,2,0,0,0,0
id02147,0,0,0,0,0
id02148,0,0,0,0,0
id02149,1,0,0,0,0
id02150,0,0,0,0,0
id02151,0,0,0,0,0
id02152,0,1,0,0,0
id02153,0,0,0,0,0
id02154,1,0,0,0,0
id02155,0,2,0,1,0
id02156,0,0,0,0,0
id02159,1,0,0,0,0
id02160,0,0,0,0,0
id02163,0,0,0,0,0
id02164,0,0,0,0,0
id02165,0,0,0,0,0
id02168,0,0,0,0,0
id02170,0,0,0,0,0
id02171,0,0,0,0,0
id02172,0,0,0,1,0
id02173,2,0,0,1,0
id02174,1,0,0,0,0
id02175,0,0,0,2,0
id02176,0,0,0,0,0
id02178,0,0,0,0,0
id02179,0,0,0,0,0
id02181,4,0,0,0,0
id02182,0,0,0,1,0
id02185,1,0,0,0,0
id02186,0,0,0,1,0
id02187,0,1,0,0,0
id02188,0,0,0,0,0
id02191,0,0,0,0,0
id02192,0,0,0,0,0
id02193,0,0,0,1,0
id02194,1,1,0,0,0
id02196,0,0,0,1,0
id02197,0,0,0,0,0
id02199,1,0,0,0,0
id02201,1,0,0,0,0
id02203,0,0,0,1,0
id02204,0,0,0,0,0
id02206,0,0,1,0,0
id02207,0,0,0,1,1
id02209,0,0,0,0,0
id02210,1,0,0,0,0
id02212,0,0,0,0,0
id02213,1,0,0,0,0
id02217,0,1,0,0,0
id02219,0,1,1,0,0
id02221,1,1,0,0,0
id02222,0,0,0,0,0
id02224,0,0,0,0,0
id02227,0,0,0,0,0
id02228,1,0,0,0,0
id02229,2,1,1,0,0
id02231,0,0,0,0,0
id02232,0,2,0,0,0
id02233,0,0,0,0,0
id02234,1,0,0,0,0
id02235,0,1,0,0,0
id02236,1,0,0,0,0
id02237,0,0,0,0,0
id02238,0,0,0,0,0
id02241,1,0,0,1,0
id02242,0,0,0,0,0
id02244,0,0,0,0,0
id02245,0,0,0,1,0
id02246,0,1,0,0,0
id02247,0,0,0,0,0
id02250,0,1,0,1,0
id02251,0,0,0,0,0
id02252,0,0,0,0,0
id02253,0,0,0,1,0
id02254,0,1,0,0,0
id02257,0,1,0,0,0
id02258,0,1,0,0,0
id02259,0,1,0,0,0
id02260,1,0,0,0,0
id02261,0,0,0,0,0
id02262,0,0,0,0,0
id02263,0,0,0,0,0
id02267,0,0,0,0,0
id02268,0,0,0,0,0
id02269,2,0,0,0,0
id02270,1,0,0,0,0
id02271,0,0,0,1,0
id02272,1,0,0,0,0
id02274,1,0,0,0,0
id02276,0,0,0,0,0
id02277,0,0,0,0,1
id02278,0,0,0,0,0
id02279,0,0,0,0,0
id02282,1,0,0,2,0
id02283,0,0,0,0,0
id02285,0,0,0,0,0
id02287,0,0,0,0,0
id02289,1,1,0,0,0
id02290,0,0,0,0,0
id02291,0,1,0,0,0
id02293,0,0,0,0,0
id02297,2,1,0,0,1
id02298,0,0,0,0,0
id02299,0,2,0,0,0
id02300,0,0,0,0,0
id02303,1,0,0,1,0
id02304,1,0,0,0,0
id02308,0,0,0,1,0
id02312,0,1,0,0,0
id02313,0,0,0,0,0
id02314,0,1,0,0,0
id02315,0,1,0,0,0
id02317,0,0,0,0,0
id02318,0,0,0,0,0
id02319,0,0,0,0,0
id02320,1,0,0,0,0
id02322,0,0,0,0,0
id02324,0,1,0,0,0
id02325,0,0,0,0,0
id02326,0,0,0,0,0
id02328,0,0,0,0,0
id02329,0,0,0,0,0
id02330,1,0,0,0,0
id02331,0,0,0,0,0
id02332,0,0,0,0,0
id02333,1,1,0,0,0
id02336,0,0,0,0,0
id02339,0,0,0,0,0
id02340,2,0,1,0,0
id02343,0,0,0,0,0
id02344,1,1,0,0,0
id02345,0,0,0,0,0
id02346,2,2,0,0,0
id02349,0,0,0,0,0
id02350,0,0,0,0,0
id02351,0,0,1,0,0
id02352,2,0,0,0,0
id02356,0,1,0,0,0
id02357,1,0,1,0,0
id02358,0,0,0,0,0
id02359,4,1,0,0,0
id02360,0,0,0,0,0
id02361,1,0,0,2,0
id02362,1,0,0,0,0
id02363,0,0,0,0,0
id02364,0,0,0,0,0
id02365,0,0,0,0,0
id02366,0,2,0,0,0
id02367,0,0,0,0,0
id02368,0,1,0,0,1
id02369,0,0,0,0,0
id02371,1,1,0,0,0
id02372,0,1,0,0,0
id02373,0,0,0,0,0
id02374,0,0,0,0,0
id02375,0,0,1,0,0
id02376,1,0,0,0,0
id02377,0,0,0,0,0
id02379,0,0,0,0,0
id02381,0,0,0,1,0
id02383,2,1,0,0,0
id02384,0,0,0,0,0
id02386,0,2,0,0,0
id02388,0,0,0,0,0
id02389,0,0,0,0,0
id02391,0,0,0,0,0
id02392,0,0,0,0,0
id02394,0,0,0,0,0
id02397,0,0,0,0,0
id02399,0,0,0,0,0
id02400,0,1,0,0,0
id02401,2,0,0,0,0
id02402,0,1,0,0,0
id02403,0,0,0,0,0
id02405,0,0,0,0,0
id02406,0,0,0,0,0
id02408,0,1,0,1,0
id02410,1,0,0,0,0
id02411,2,0,0,0,0
id02412,1,0,0,0,0
id02413,1,1,0,0,0
id02415,0,1,0,0,0
id02416,0,0,0,0,0
id02417,1,1,0,0,0
id02418,1,2,0,0,0
id02421,0,0,0,0,0
id02422,1,0,0,1,0
id02423,0,1,0,0,0
id02424,0,1,0,0,0
id02426,0,0,0,0,0
id02427,1,1,0,0,0
id02428,1,0,0,0,0
id02430,0,0,0,0,0
id02432,0,0,0,0,0
id02433,1,0,0,0,0
id02435,0,1,0,0,0
id02436,3,0,0,0,0
id02437,0,0,0,0,0
id02438,0,0,0,0,0
id02439,0,0,0,0,0
id02441,1,1,0,1,0
id02443,1,0,0,0,0
id02444,0,0,0,0,0
id02445,2,1,0,0,0
id02446,0,0,0,0,0
id02447,0,1,0,0,0
id02448,1,2,0,1,0
id02450,1,1,0,0,0
id02451,0,1,0,0,0
id02453,0,0,0,0,0
id02455,1,2,0,0,0
id02456,0,0,0,0,0
id02458,0,0,0,0,0
id02459,0,0,0,0,0
id02460,0,0,0,0,0
id02461,0,0,0,0,0
id02462,0,0,0,0,0
id02463,0,0,0,0,0
id02464,0,0,0,0,0
id02465,0,0,0,0,0
id02467,0,1,0,1,0
id02472,0,0,0,0,0
id02473,0,0,0,0,0
id02474,1,0,0,1,0
id02475,1,0,0,1,0
id02476,0,0,0,0,0
id02477,0,0,0,0,0
id02479,0,0,0,0,0
id02480,1,1,0,0,0
id02481,0,1,0,0,0
id02482,0,0,0,0,0
id02484,3,0,0,0,0
id02485,3,0,0,1,0
id02486,1,0,0,0,0
id02490,0,0,0,0,0
id02491,0,0,0,0,0
id02492,0,0,0,0,0
id02493,0,1,0,0,0
id02494,1,1,0,0,0
id02495,0,0,0,1,0
id02496,1,0,0,0,0
id02498,0,0,0,0,0
id02499,0,0,0,1,0
id02500,0,1,0,0,0
id02501,0,1,0,0,0
id02502,1,0,0,0,0
id02503,1,0,0,0,0
id02504,0,1,0,0,0
id02505,1,0,0,0,0
id02506,0,0,0,0,0
id02507,0,0,0,0,0
id02509,0,0,1,0,0
id02511,0,0,0,0,1
id02512,4,1,0,0,0
id02514,0,0,0,0,0
id02515,3,0,0,0,0
id02516,0,0,0,0,0
id02518,0,0,0,0,0
id02519,0,0,0,0,0
id02520,0,0,0,0,0
id02521,1,0,0,0,0
id02522,1,1,0,0,0
id02524,0,0,0,0,0
id02526,0,0,0,0,0
id02528,0,0,0,1,0
id02529,0,0,0,0,0
id02530,0,0,0,0,0
id02531,0,0,0,0,0
id02532,0,0,0,0,0
id02533,0,0,0,0,0
id02534,1,1,0,0,0
id02536,0,0,0,0,0
id02538,0,0,0,0,0
id02539,0,0,0,0,0
id02541,0,0,0,0,0
id02542,0,0,0,0,0
id02543,1,0,0,1,0
id02544,0,0,0,0,0
id02545,0,0,0,1,0
id02546,0,0,0,0,0
id02547,1,0,0,0,0
id02548,0,0,0,0,0
id02549,1,0,0,0,0
id02550,1,0,0,0,0
id02552,1,0,0,0,0
id02553,0,0,0,0,0
id02555,1,0,0,0,0
id02557,0,0,0,0,0
id02558,2,1,0,0,0
id02559,0,0,0,0,0
id02560,0,0,0,1,0
id02561,0,2,0,1,0
id02562,0,0,0,0,0
id02563,0,0,0,1,1
id02565,0,0,0,0,0
id02567,0,1,0,0,0
id02568,0,0,0,0,0
id02570,1,0,0,0,0
id02572,1,0,0,1,0
id02574,0,0,0,1,0
id02575,0,0,0,0,0
id02577,0,0,0,0,0
id02578,1,0,0,0,0
id02579,1,0,0,0,0
id02580,0,0,0,0,0
id02581,1,0,0,0,0
id02582,3,1,0,0,0
id02583,2,0,0,0,0
id02584,1,1,0,1,0
id02586,0,0,0,0,0
id02588,1,2,1,1,1
id02589,0,0,0,0,0
id02590,0,1,0,0,0
id02591,0,0,0,0,0
id02592,0,0,0,0,0
id02593,0,0,0,0,0
id02594,3,0,0,0,0
id02595,0,0,0,0,0
id02596,2,1,0,0,0
id02598,0,0,0,0,0
id02599,1,0,0,0,0
id02602,0,0,0,1,0
id02604,0,0,0,0,0
id02605,0,0,0,0,0
id02606,0,0,0,0,0
id02607,0,0,0,0,0
id02609,0,0,0,0,0
id02611,2,0,0,1,0
id02612,0,0,0,0,0
id02614,0,1,1,0,0
id02615,0,0,0,0,0
id02616,0,1,0,0,1
id02617,0,1,0,0,0
id02619,0,1,0,1,0
id02620,0,0,0,0,0
id02621,0,0,0,0,0
id02622,0,0,0,0,0
id02625,0,0,0,0,0
id02626,0,0,0,0,0
id02627,0,0,0,0,0
id02628,0,0,0,0,0
id02630,1,0,0,0,0
id02632,1,0,0,1,0
id02633,0,0,0,0,0
id02635,0,0,0,0,0
id02636,0,0,0,0,0
id02637,0,1,0,0,0
id02638,0,0,0,0,1
id02639,0,0,0,0,0
id02640,0,0,0,0,0
id02644,0,0,0,0,0
id02645,0,0,0,0,0
id02646,1,0,0,0,0
id02647,0,0,0,1,0
id02649,0,1,0,0,0
id02651,1,0,0,0,0
id02652,2,0,0,0,0
id02653,0,0,0,0,0
id02655,0,0,1,0,0
id02656,0,0,0,0,0
id02657,0,0,0,0,0
id02658,0,2,0,0,0
id02660,0,0,0,0,0
id02662,0,0,0,0,0
id02663,0,0,0,0,0
id02666,0,0,0,0,0
id02667,1,0,0,0,0
id02668,0,1,0,0,0
id02670,0,0,0,0,0
id02672,0,0,0,0,0
id02673,0,0,0,0,0
id02674,1,0,0,0,0
id02675,0,1,0,0,0
id02676,0,0,0,0,0
id02677,1,0,0,0,0
id02678,0,0,0,1,0
id02680,0,0,0,0,0
id02682,0,3,1,0,0
id02683,1,0,0,0,0
id02685,0,0,0,0,0
id02687,0,1,0,1,0
id02690,0,0,0,0,0
id02691,0,0,0,0,0
id02693,0,1,0,0,0
id02694,1,1,0,0,0
id02695,0,0,0,0,0
id02696,0,0,0,0,0
id02697,0,2,0,0,0
id02698,0,0,0,1,0
id02699,0,0,0,0,0
id02700,0,1,0,0,0
id02701,0,1,0,0,0
id02702,0,2,0,1,0
id02703,1,0,0,0,0
id02704,0,0,0,0,0
id02705,0,0,0,1,0
id02706,1,1,0,0,0
id02707,0,1,0,0,0
id02708,0,0,0,0,0
id02710,0,1,0,0,0
id02711,0,1,0,0,0
id02712,1,0,0,0,0
id02714,0,0,0,0,0
id02715,0,0,0,0,0
id02717,0,0,0,0,0
id02718,0,0,0,0,0
id02719,1,0,0,0,0
id02720,0,0,0,0,0
id02721,0,0,0,1,0
id02722,0,0,0,0,0
id02723,0,0,0,0,0
id02725,1,0,0,1,0
id02726,0,0,1,1,0
id02728,1,0,0,0,0
id02730,0,0,0,0,0
id02731,1,0,0,0,0
id02732,0,0,0,0,0
id02734,0,0,0,0,0
id02735,0,0,0,0,0
id02739,0,0,0,0,0
id02740,0,0,0,0,0
id02741,2,0,0,0,0
id02742,0,0,0,0,0
id02743,0,0,0,0,0
id02744,1,0,0,0,0
id02746,0,0,0,0,0
id02747,2,0,0,0,0
id02749,0,0,0,0,0
id02750,0,0,0,0,0
id02753,0,0,0,0,0
id02754,1,1,0,2,0
id02755,0,0,0,0,0
id02758,2,0,0,0,0
id02761,0,0,0,0,0
id02762,1,0,1,0,0
id02764,0,0,0,0,0
id02766,0,0,0,0,0
id02767,0,2,0,1,0
id02768,1,0,0,0,1
id02769,0,1,0,0,0
id02771,0,1,0,0,0
id02772,0,0,0,0,0
id02773,0,0,0,0,0
id02774,1,0,0,0,0
id02775,0,0,0,0,0
id02778,0,0,0,0,0
id02779,0,2,0,0,0
id02780,0,1,0,0,0
id02784,0,1,0,0,0
id02787,0,0,0,0,0
id02788,1,0,0,0,0
id02789,0,0,0,0,0
id02791,0,0,0,0,0
id02794,0,0,0,0,0
id02795,1,0,0,0,0
id02798,0,1,0,0,0
id02799,0,0,0,0,0
id02801,2,0,1,0,0
id02802,0,0,0,2,0
id02803,0,0,0,0,0
id02805,0,0,0,0,0
id02806,0,1,0,0,0
id02807,0,0,0,0,0
id02809,0,0,0,0,0
id02810,4,0,0,1,0
id02811,0,0,2,0,0
id02812,0,1,0,0,0
id02813,0,0,0,0,0
id02815,1,0,0,0,0
id02817,0,1,0,0,0
id02818,0,0,0,1,0
id02819,0,0,1,0,0
id02820,0,2,0,0,0
id02822,1,1,0,0,0
id02823,0,0,0,0,0
id02824,0,0,0,0,0
id02825,0,1,0,0,0
id02827,0,0,0,0,0
id02828,0,0,0,0,0
id02830,0,0,0,0,0
id02831,0,0,1,1,0
id02833,2,0,0,0,0
id02834,1,0,1,0,0
id02835,1,0,0,0,0
id02836,0,1,0,0,0
